Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Fully_Equipped_Kitchen,Province,Municipality,Price_Group,Price_Group_Per_Region
219900.0,2140,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Borgerhout,200000-350000,Antwerpen_200000-350000
235000.0,1800,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Vlaams-Brabant,Vilvoorde,200000-350000,Vlaams-Brabant_200000-350000
287000.0,9041,APARTMENT,APARTMENT,AS_NEW,2.0,True,Oost-Vlaanderen,Oostakker,200000-350000,Oost-Vlaanderen_200000-350000
615000.0,1070,HOUSE,HOUSE,AS_NEW,4.0,True,Brussel,Anderlecht,550000-750000,Brussel_550000-750000
135000.0,7700,HOUSE,HOUSE,GOOD,2.0,False,Henegouwen,Moeskroen,100000-200000,Henegouwen_100000-200000
440000.0,3500,HOUSE,HOUSE,GOOD,3.0,False,Limburg,Sint-Lambrechts-Herk,350000-550000,Limburg_350000-550000
305000.0,9820,APARTMENT,APARTMENT,AS_NEW,1.0,False,Oost-Vlaanderen,Schelderode,200000-350000,Oost-Vlaanderen_200000-350000
795000.0,8300,APARTMENT,PENTHOUSE,AS_NEW,2.0,True,West-Vlaanderen,Westkapelle,750000-950000,West-Vlaanderen_750000-950000
330000.0,4450,HOUSE,HOUSE,GOOD,3.0,False,Luik,Slins,200000-350000,Luik_200000-350000
299000.0,3800,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Limburg,Zepperen,200000-350000,Limburg_200000-350000
259000.0,2640,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Antwerpen,Mortsel,200000-350000,Antwerpen_200000-350000
295000.0,1800,APARTMENT,APARTMENT,GOOD,2.0,True,Vlaams-Brabant,Vilvoorde,200000-350000,Vlaams-Brabant_200000-350000
259000.0,2020,APARTMENT,APARTMENT,GOOD,1.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
500000.0,1170,APARTMENT,APARTMENT,GOOD,3.0,False,Brussel,Watermaal-bosvoorde,350000-550000,Brussel_350000-550000
198000.0,2660,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Hoboken,100000-200000,Antwerpen_100000-200000
685000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,West-Vlaanderen,Westkapelle,550000-750000,West-Vlaanderen_550000-750000
369000.0,2070,APARTMENT,DUPLEX,AS_NEW,2.0,False,Antwerpen,Zwijndrecht,350000-550000,Antwerpen_350000-550000
640000.0,2600,HOUSE,HOUSE,GOOD,3.0,True,Antwerpen,Berchem,550000-750000,Antwerpen_550000-750000
409000.0,8720,HOUSE,HOUSE,AS_NEW,3.0,False,West-Vlaanderen,Wakken,350000-550000,West-Vlaanderen_350000-550000
245000.0,8940,APARTMENT,GROUND_FLOOR,GOOD,2.0,False,West-Vlaanderen,Wervik,200000-350000,West-Vlaanderen_200000-350000
429000.0,9940,HOUSE,HOUSE,AS_NEW,3.0,False,Oost-Vlaanderen,Sleidinge,350000-550000,Oost-Vlaanderen_350000-550000
263000.0,3001,APARTMENT,APARTMENT,AS_NEW,1.0,False,Vlaams-Brabant,Heverlee,200000-350000,Vlaams-Brabant_200000-350000
499500.0,1840,HOUSE,HOUSE,AS_NEW,4.0,True,Vlaams-Brabant,Steenhuffel,350000-550000,Vlaams-Brabant_350000-550000
590000.0,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4.0,False,Oost-Vlaanderen,Gent,550000-750000,Oost-Vlaanderen_550000-750000
425000.0,1000,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
425000.0,3020,HOUSE,VILLA,TO_RENOVATE,4.0,False,Vlaams-Brabant,Winksele,350000-550000,Vlaams-Brabant_350000-550000
250000.0,8400,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,West-Vlaanderen,Zandvoorde,200000-350000,West-Vlaanderen_200000-350000
497000.0,3210,HOUSE,HOUSE,JUST_RENOVATED,4.0,False,Vlaams-Brabant,Lubbeek,350000-550000,Vlaams-Brabant_350000-550000
595000.0,2340,HOUSE,VILLA,GOOD,4.0,False,Antwerpen,Vlimmeren,550000-750000,Antwerpen_550000-750000
239000.0,2060,APARTMENT,APARTMENT,GOOD,1.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
260000.0,9600,APARTMENT,APARTMENT,AS_NEW,2.0,True,Oost-Vlaanderen,Ronse,200000-350000,Oost-Vlaanderen_200000-350000
420000.0,9041,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Oost-Vlaanderen,Oostakker,350000-550000,Oost-Vlaanderen_350000-550000
775000.0,8301,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Ramskapelle,750000-950000,West-Vlaanderen_750000-950000
495000.0,9810,HOUSE,HOUSE,AS_NEW,4.0,False,Oost-Vlaanderen,Nazareth,350000-550000,Oost-Vlaanderen_350000-550000
299000.0,8370,HOUSE,HOUSE,GOOD,2.0,False,West-Vlaanderen,Uitkerke,200000-350000,West-Vlaanderen_200000-350000
229000.0,2100,HOUSE,HOUSE,GOOD,2.0,False,Antwerpen,Deurne,200000-350000,Antwerpen_200000-350000
189000.0,8400,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Zandvoorde,100000-200000,West-Vlaanderen_100000-200000
379000.0,2300,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Turnhout,350000-550000,Antwerpen_350000-550000
239000.0,1000,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Brussel,200000-350000,Brussel_200000-350000
665000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Westkapelle,550000-750000,West-Vlaanderen_550000-750000
699000.0,2950,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Kapellen,550000-750000,Antwerpen_550000-750000
240000.0,9070,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Oost-Vlaanderen,Heusden,200000-350000,Oost-Vlaanderen_200000-350000
658000.0,2820,HOUSE,VILLA,GOOD,4.0,False,Antwerpen,Rijmenam,550000-750000,Antwerpen_550000-750000
220000.0,6791,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2.0,False,Luxemburg,Athus,200000-350000,Luxemburg_200000-350000
235000.0,4500,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Luik,Tihange,200000-350000,Luik_200000-350000
149000.0,6220,APARTMENT,APARTMENT,AS_NEW,1.0,False,Henegouwen,Wangenies,100000-200000,Henegouwen_100000-200000
695000.0,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,False,Brussel,Elsene,550000-750000,Brussel_550000-750000
649000.0,1800,HOUSE,HOUSE,AS_NEW,4.0,True,Vlaams-Brabant,Vilvoorde,550000-750000,Vlaams-Brabant_550000-750000
299000.0,9100,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Oost-Vlaanderen,Sint-niklaas,200000-350000,Oost-Vlaanderen_200000-350000
325000.0,9320,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Oost-Vlaanderen,Nieuwerkerken,200000-350000,Oost-Vlaanderen_200000-350000
325000.0,4102,APARTMENT,APARTMENT,AS_NEW,2.0,False,Luik,Ougrée,200000-350000,Luik_200000-350000
450000.0,1040,APARTMENT,APARTMENT,AS_NEW,2.0,False,Brussel,Etterbeek,350000-550000,Brussel_350000-550000
169000.0,1070,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,False,Brussel,Anderlecht,100000-200000,Brussel_100000-200000
215000.0,9600,APARTMENT,APARTMENT,GOOD,1.0,False,Oost-Vlaanderen,Ronse,200000-350000,Oost-Vlaanderen_200000-350000
435000.0,6900,HOUSE,HOUSE,AS_NEW,3.0,False,Luxemburg,Waha,350000-550000,Luxemburg_350000-550000
400000.0,1060,APARTMENT,APARTMENT,AS_NEW,1.0,True,Brussel,Sint-gillis,350000-550000,Brussel_350000-550000
299000.0,9000,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
195000.0,8450,HOUSE,HOUSE,GOOD,2.0,False,West-Vlaanderen,Bredene,100000-200000,West-Vlaanderen_100000-200000
225000.0,1070,APARTMENT,APARTMENT,AS_NEW,1.0,False,Brussel,Anderlecht,200000-350000,Brussel_200000-350000
320000.0,9900,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Eeklo,200000-350000,Oost-Vlaanderen_200000-350000
595000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Westkapelle,550000-750000,West-Vlaanderen_550000-750000
385000.0,5537,HOUSE,HOUSE,AS_NEW,4.0,True,Namen,Warnant,350000-550000,Namen_350000-550000
599000.0,1547,HOUSE,HOUSE,AS_NEW,4.0,True,Vlaams-Brabant,Bever,550000-750000,Vlaams-Brabant_550000-750000
399000.0,1420,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Waals-Brabant,Braine-l'alleud,350000-550000,Waals-Brabant_350000-550000
160000.0,5620,HOUSE,HOUSE,GOOD,4.0,False,Namen,Saint-Aubin,100000-200000,Namen_100000-200000
635000.0,9800,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Zeveren,550000-750000,Oost-Vlaanderen_550000-750000
395000.0,2940,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Stabroek,350000-550000,Antwerpen_350000-550000
354223.0,1800,APARTMENT,APARTMENT,AS_NEW,2.0,False,Vlaams-Brabant,Vilvoorde,350000-550000,Vlaams-Brabant_350000-550000
249000.0,8780,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Oostrozebeke,200000-350000,West-Vlaanderen_200000-350000
135000.0,4500,HOUSE,HOUSE,GOOD,2.0,False,Luik,Tihange,100000-200000,Luik_100000-200000
99000.0,4680,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Luik,Oupeye,0-100000,Luik_0-100000
325000.0,4607,HOUSE,HOUSE,JUST_RENOVATED,2.0,False,Luik,Mortroux,200000-350000,Luik_200000-350000
249000.0,1070,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Brussel,Anderlecht,200000-350000,Brussel_200000-350000
300000.0,9940,APARTMENT,APARTMENT,AS_NEW,1.0,True,Oost-Vlaanderen,Sleidinge,200000-350000,Oost-Vlaanderen_200000-350000
335000.0,1150,APARTMENT,APARTMENT,GOOD,3.0,False,Brussel,Sint-pieters-woluwe,200000-350000,Brussel_200000-350000
195000.0,7301,HOUSE,HOUSE,GOOD,3.0,False,Henegouwen,Hornu,100000-200000,Henegouwen_100000-200000
387000.0,9630,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Sint-Maria-Latem,350000-550000,Oost-Vlaanderen_350000-550000
249900.0,2610,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Wilrijk,200000-350000,Antwerpen_200000-350000
170000.0,6700,APARTMENT,APARTMENT,GOOD,1.0,False,Luxemburg,Toernich,100000-200000,Luxemburg_100000-200000
280000.0,4050,APARTMENT,APARTMENT,GOOD,2.0,False,Luik,Chaudfontaine,200000-350000,Luik_200000-350000
259000.0,2170,APARTMENT,APARTMENT,GOOD,2.0,True,Antwerpen,Merksem,200000-350000,Antwerpen_200000-350000
149900.0,6927,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Luxemburg,Tellin,100000-200000,Luxemburg_100000-200000
249000.0,4040,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Luik,Herstal,200000-350000,Luik_200000-350000
277696.0,8540,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Deerlijk,200000-350000,West-Vlaanderen_200000-350000
399000.0,2000,APARTMENT,PENTHOUSE,GOOD,2.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
575000.0,2018,HOUSE,TOWN_HOUSE,GOOD,4.0,False,Antwerpen,Antwerpen,550000-750000,Antwerpen_550000-750000
385000.0,9800,APARTMENT,APARTMENT,AS_NEW,2.0,True,Oost-Vlaanderen,Zeveren,350000-550000,Oost-Vlaanderen_350000-550000
299000.0,8380,APARTMENT,APARTMENT,AS_NEW,3.0,False,West-Vlaanderen,Zeebrugge,200000-350000,West-Vlaanderen_200000-350000
475000.0,2000,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
299000.0,8790,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Waregem,200000-350000,West-Vlaanderen_200000-350000
275000.0,1020,APARTMENT,DUPLEX,TO_RENOVATE,3.0,False,Brussel,Laken,200000-350000,Brussel_200000-350000
465000.0,9000,APARTMENT,DUPLEX,AS_NEW,3.0,False,Oost-Vlaanderen,Gent,350000-550000,Oost-Vlaanderen_350000-550000
825000.0,8300,APARTMENT,APARTMENT,AS_NEW,1.0,False,West-Vlaanderen,Westkapelle,750000-950000,West-Vlaanderen_750000-950000
339000.0,3550,HOUSE,HOUSE,AS_NEW,4.0,False,Limburg,Zolder,200000-350000,Limburg_200000-350000
265000.0,3600,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Limburg,Genk,200000-350000,Limburg_200000-350000
275000.0,8670,HOUSE,HOUSE,AS_NEW,2.0,False,West-Vlaanderen,Wulpen,200000-350000,West-Vlaanderen_200000-350000
195000.0,9520,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Zonnegem,100000-200000,Oost-Vlaanderen_100000-200000
495000.0,1020,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,False,Brussel,Laken,350000-550000,Brussel_350000-550000
329000.0,2880,HOUSE,HOUSE,GOOD,2.0,False,Antwerpen,Weert,200000-350000,Antwerpen_200000-350000
479000.0,8000,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Koolkerke,350000-550000,West-Vlaanderen_350000-550000
279000.0,1800,APARTMENT,DUPLEX,GOOD,2.0,False,Vlaams-Brabant,Vilvoorde,200000-350000,Vlaams-Brabant_200000-350000
865000.0,2900,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Schoten,750000-950000,Antwerpen_750000-950000
289000.0,2800,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Antwerpen,Walem,200000-350000,Antwerpen_200000-350000
220000.0,5170,APARTMENT,APARTMENT,AS_NEW,2.0,False,Namen,Rivière,200000-350000,Namen_200000-350000
279900.0,2660,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Antwerpen,Hoboken,200000-350000,Antwerpen_200000-350000
234900.0,2100,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,False,Antwerpen,Deurne,200000-350000,Antwerpen_200000-350000
249000.0,9500,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Oost-Vlaanderen,Zarlardinge,200000-350000,Oost-Vlaanderen_200000-350000
549000.0,8300,APARTMENT,PENTHOUSE,AS_NEW,2.0,False,West-Vlaanderen,Westkapelle,350000-550000,West-Vlaanderen_350000-550000
275000.0,6700,APARTMENT,APARTMENT,GOOD,2.0,False,Luxemburg,Toernich,200000-350000,Luxemburg_200000-350000
458000.0,9041,HOUSE,HOUSE,JUST_RENOVATED,4.0,False,Oost-Vlaanderen,Oostakker,350000-550000,Oost-Vlaanderen_350000-550000
339000.0,1050,APARTMENT,APARTMENT,TO_RENOVATE,2.0,False,Brussel,Elsene,200000-350000,Brussel_200000-350000
275000.0,4850,HOUSE,HOUSE,GOOD,3.0,False,Luik,Moresnet,200000-350000,Luik_200000-350000
690000.0,9960,HOUSE,HOUSE,AS_NEW,3.0,False,Oost-Vlaanderen,Assenede,550000-750000,Oost-Vlaanderen_550000-750000
249000.0,2020,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
140000.0,7390,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Henegouwen,Wasmuel,100000-200000,Henegouwen_100000-200000
315000.0,2845,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Niel,200000-350000,Antwerpen_200000-350000
395613.0,1180,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Ukkel,350000-550000,Brussel_350000-550000
435000.0,2980,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,False,Antwerpen,Zoersel,350000-550000,Antwerpen_350000-550000
159000.0,4102,HOUSE,HOUSE,GOOD,3.0,False,Luik,Ougrée,100000-200000,Luik_100000-200000
275000.0,2660,HOUSE,HOUSE,AS_NEW,2.0,False,Antwerpen,Hoboken,200000-350000,Antwerpen_200000-350000
399500.0,2980,HOUSE,HOUSE,GOOD,4.0,False,Antwerpen,Zoersel,350000-550000,Antwerpen_350000-550000
255000.0,1080,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Sint-jans-molenbeek,200000-350000,Brussel_200000-350000
412500.0,2470,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Retie,350000-550000,Antwerpen_350000-550000
169000.0,4000,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Luik,Rocourt,100000-200000,Luik_100000-200000
324000.0,8800,HOUSE,HOUSE,AS_NEW,3.0,True,West-Vlaanderen,Rumbeke,200000-350000,West-Vlaanderen_200000-350000
379000.0,6890,HOUSE,HOUSE,GOOD,4.0,False,Luxemburg,Villance,350000-550000,Luxemburg_350000-550000
249000.0,4540,HOUSE,HOUSE,GOOD,3.0,False,Luik,Ombret,200000-350000,Luik_200000-350000
679000.0,2000,APARTMENT,APARTMENT,AS_NEW,2.0,False,Antwerpen,Antwerpen,550000-750000,Antwerpen_550000-750000
341810.0,5190,HOUSE,HOUSE,AS_NEW,3.0,False,Namen,Spy,200000-350000,Namen_200000-350000
325000.0,1020,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Laken,200000-350000,Brussel_200000-350000
450000.0,8790,HOUSE,HOUSE,AS_NEW,3.0,False,West-Vlaanderen,Waregem,350000-550000,West-Vlaanderen_350000-550000
94000.0,4170,HOUSE,HOUSE,TO_BE_DONE_UP,1.0,False,Luik,Comblain-au-pont,0-100000,Luik_0-100000
358000.0,9051,APARTMENT,GROUND_FLOOR,GOOD,1.0,False,Oost-Vlaanderen,Sint-Denijs-Westrem,350000-550000,Oost-Vlaanderen_350000-550000
309000.0,2930,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Brasschaat,200000-350000,Antwerpen_200000-350000
666410.0,9000,APARTMENT,APARTMENT,AS_NEW,2.0,True,Oost-Vlaanderen,Gent,550000-750000,Oost-Vlaanderen_550000-750000
254000.0,9300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Oost-Vlaanderen,Aalst,200000-350000,Oost-Vlaanderen_200000-350000
338000.0,9030,APARTMENT,APARTMENT,GOOD,2.0,True,Oost-Vlaanderen,Mariakerke,200000-350000,Oost-Vlaanderen_200000-350000
475000.0,2930,HOUSE,VILLA,GOOD,3.0,False,Antwerpen,Brasschaat,350000-550000,Antwerpen_350000-550000
128000.0,8310,APARTMENT,SERVICE_FLAT,GOOD,1.0,False,West-Vlaanderen,Sint-Kruis,100000-200000,West-Vlaanderen_100000-200000
258000.0,2170,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,False,Antwerpen,Merksem,200000-350000,Antwerpen_200000-350000
375000.0,2020,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
199000.0,4000,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Luik,Rocourt,100000-200000,Luik_100000-200000
358700.0,1480,HOUSE,HOUSE,GOOD,4.0,True,Waals-Brabant,Tubize,350000-550000,Waals-Brabant_350000-550000
570000.0,1000,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,False,Brussel,Brussel,550000-750000,Brussel_550000-750000
475000.0,8340,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Sijsele,350000-550000,West-Vlaanderen_350000-550000
550000.0,7830,HOUSE,HOUSE,GOOD,3.0,False,Henegouwen,Thoricourt,350000-550000,Henegouwen_350000-550000
470000.0,1460,HOUSE,HOUSE,GOOD,4.0,False,Waals-Brabant,Virginal-Samme,350000-550000,Waals-Brabant_350000-550000
599000.0,2018,HOUSE,HOUSE,GOOD,2.0,False,Antwerpen,Antwerpen,550000-750000,Antwerpen_550000-750000
199000.0,1020,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Brussel,Laken,100000-200000,Brussel_100000-200000
289000.0,4400,HOUSE,HOUSE,AS_NEW,4.0,False,Luik,Mons-Lez-Liège,200000-350000,Luik_200000-350000
345000.0,2243,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Antwerpen,Pulle,200000-350000,Antwerpen_200000-350000
160000.0,09256,APARTMENT,APARTMENT,GOOD,2.0,False,Unknown,Unknown,100000-200000,Unknown_100000-200000
625000.0,1180,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,True,Brussel,Ukkel,550000-750000,Brussel_550000-750000
249000.0,5530,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Namen,Yvoir,200000-350000,Namen_200000-350000
275000.0,4000,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
355000.0,1820,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Steenokkerzeel,350000-550000,Vlaams-Brabant_350000-550000
169000.0,2660,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Hoboken,100000-200000,Antwerpen_100000-200000
169000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Rumbeke,100000-200000,West-Vlaanderen_100000-200000
255000.0,8450,APARTMENT,APARTMENT,GOOD,2.0,True,West-Vlaanderen,Bredene,200000-350000,West-Vlaanderen_200000-350000
329000.0,8870,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Kachtem,200000-350000,West-Vlaanderen_200000-350000
358000.0,9040,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Sint-Amandsberg,350000-550000,Oost-Vlaanderen_350000-550000
260000.0,4100,APARTMENT,LOFT,AS_NEW,2.0,False,Luik,Seraing,200000-350000,Luik_200000-350000
120000.0,4400,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Luik,Mons-Lez-Liège,100000-200000,Luik_100000-200000
384950.0,2650,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Antwerpen,Edegem,350000-550000,Antwerpen_350000-550000
395000.0,3384,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Attenrode,350000-550000,Vlaams-Brabant_350000-550000
345000.0,9000,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
380000.0,4500,HOUSE,HOUSE,AS_NEW,3.0,False,Luik,Tihange,350000-550000,Luik_350000-550000
165000.0,5000,APARTMENT,APARTMENT,GOOD,2.0,False,Namen,Namur,100000-200000,Namen_100000-200000
350000.0,1330,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Waals-Brabant,Rixensart,200000-350000,Waals-Brabant_200000-350000
265000.0,9100,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,False,Oost-Vlaanderen,Sint-niklaas,200000-350000,Oost-Vlaanderen_200000-350000
289000.0,4000,HOUSE,APARTMENT_BLOCK,GOOD,4.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
355000.0,9185,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Wachtebeke,350000-550000,Oost-Vlaanderen_350000-550000
298000.0,9800,APARTMENT,APARTMENT,AS_NEW,2.0,True,Oost-Vlaanderen,Zeveren,200000-350000,Oost-Vlaanderen_200000-350000
329000.0,4000,APARTMENT,APARTMENT,GOOD,3.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
765000.0,9070,HOUSE,HOUSE,JUST_RENOVATED,4.0,True,Oost-Vlaanderen,Heusden,750000-950000,Oost-Vlaanderen_750000-950000
590000.0,3110,HOUSE,HOUSE,AS_NEW,3.0,False,Vlaams-Brabant,Rotselaar,550000-750000,Vlaams-Brabant_550000-750000
149000.0,2600,APARTMENT,APARTMENT,GOOD,1.0,False,Antwerpen,Berchem,100000-200000,Antwerpen_100000-200000
325000.0,1980,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Vlaams-Brabant,Zemst,200000-350000,Vlaams-Brabant_200000-350000
810000.0,1200,APARTMENT,PENTHOUSE,AS_NEW,3.0,False,Brussel,Sint-lambrechts-woluwe,750000-950000,Brussel_750000-950000
175000.0,6210,APARTMENT,DUPLEX,GOOD,1.0,False,Henegouwen,Wayaux,100000-200000,Henegouwen_100000-200000
549000.0,2018,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
227749.0,1130,APARTMENT,APARTMENT,AS_NEW,1.0,True,Brussel,Haren,200000-350000,Brussel_200000-350000
115000.0,4630,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Luik,Tignée,100000-200000,Luik_100000-200000
295000.0,9550,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Woubrechtegem,200000-350000,Oost-Vlaanderen_200000-350000
339750.0,9961,APARTMENT,APARTMENT,GOOD,3.0,False,Oost-Vlaanderen,Boekhoute,200000-350000,Oost-Vlaanderen_200000-350000
460000.0,1000,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
795000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,True,West-Vlaanderen,Westkapelle,750000-950000,West-Vlaanderen_750000-950000
245000.0,6792,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Luxemburg,Rachecourt,200000-350000,Luxemburg_200000-350000
125000.0,1000,APARTMENT,KOT,GOOD,1.0,True,Brussel,Brussel,100000-200000,Brussel_100000-200000
550000.0,2000,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,True,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
185000.0,3740,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Limburg,Waltwilder,100000-200000,Limburg_100000-200000
210000.0,2050,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
95000.0,7100,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,False,Henegouwen,Trivières,0-100000,Henegouwen_0-100000
239000.0,1082,APARTMENT,APARTMENT,AS_NEW,2.0,False,Brussel,Sint-agatha-berchem,200000-350000,Brussel_200000-350000
348000.0,9620,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Zottegem,200000-350000,Oost-Vlaanderen_200000-350000
145000.0,9600,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Oost-Vlaanderen,Ronse,100000-200000,Oost-Vlaanderen_100000-200000
379000.0,9880,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Poeke,350000-550000,Oost-Vlaanderen_350000-550000
339750.0,9961,APARTMENT,APARTMENT,GOOD,3.0,False,Oost-Vlaanderen,Boekhoute,200000-350000,Oost-Vlaanderen_200000-350000
150000.0,8370,APARTMENT,APARTMENT,GOOD,1.0,False,West-Vlaanderen,Uitkerke,100000-200000,West-Vlaanderen_100000-200000
188000.0,2270,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Antwerpen,Herenthout,100000-200000,Antwerpen_100000-200000
495000.0,8930,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,West-Vlaanderen,Rekkem,350000-550000,West-Vlaanderen_350000-550000
