Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift,province,Municipality
,1082,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Sint-agatha-berchem
725000.0,1200,HOUSE,HOUSE,TO_RENOVATE,6.0,485.0,False,0.0,,1.0,3.0,1.0,55.0,55.0,212.0,2.0,0.0,0.0,0.0,Brussel,Sint-lambrechts-woluwe
215000.0,1070,APARTMENT,APARTMENT,GOOD,1.0,54.0,False,,,,,,,,,,,,,Brussel,Anderlecht
225000.0,9000,APARTMENT,FLAT_STUDIO,,1.0,35.0,False,,,,,,,,,2.0,,,1.0,Oost-Vlaanderen,Gent
343000.0,9051,APARTMENT,APARTMENT,GOOD,2.0,127.0,False,,,1.0,14.0,,,,,,,,,Oost-Vlaanderen,Sint-Denijs-Westrem
495000.0,9930,HOUSE,HOUSE,GOOD,4.0,178.0,False,0.0,,1.0,,,,,1480.0,4.0,,,,Oost-Vlaanderen,Zomergem
395000.0,1160,APARTMENT,APARTMENT,AS_NEW,2.0,80.0,True,0.0,,1.0,5.0,,,,,,0.0,1.0,1.0,Brussel,Oudergem
379000.0,9240,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,6.0,227.0,False,,,1.0,,,,,154.0,,,,,Oost-Vlaanderen,Zele
,1540,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Vlaams-Brabant,Herne
399000.0,1851,HOUSE,HOUSE,GOOD,3.0,140.0,False,,,,,,,,383.0,4.0,,,,Vlaams-Brabant,Humbeek
200000.0,8200,APARTMENT,APARTMENT,GOOD,0.0,40.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Sint-Michiels
199000.0,2300,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,62.0,False,,,1.0,11.0,,,,,2.0,,,,Antwerpen,Turnhout
,6940,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Luxemburg,Wéris
,1310,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Waals-Brabant,La Hulpe
289500.0,8500,HOUSE,HOUSE,GOOD,3.0,150.0,False,,,1.0,,,,,120.0,2.0,,,,West-Vlaanderen,Kortrijk
375000.0,4420,HOUSE,HOUSE,AS_NEW,4.0,208.0,False,0.0,,1.0,,,,,0.0,3.0,,,,Luik,Tilleur
340000.0,8430,APARTMENT,APARTMENT,GOOD,2.0,70.0,False,1.0,,1.0,,,,,,2.0,,,1.0,West-Vlaanderen,Middelkerke
295000.0,1140,APARTMENT,FLAT_STUDIO,AS_NEW,1.0,55.0,True,1.0,,1.0,5.0,,,,,2.0,0.0,0.0,0.0,Brussel,Evere
369000.0,9820,HOUSE,HOUSE,,3.0,170.0,False,,,1.0,,,,,520.0,,,0.0,,Oost-Vlaanderen,Schelderode
420000.0,1410,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,115.0,True,,,1.0,8.0,,,,,2.0,0.0,0.0,1.0,Waals-Brabant,Waterloo
365000.0,9506,APARTMENT,GROUND_FLOOR,AS_NEW,3.0,130.0,True,,,1.0,22.0,1.0,50.0,50.0,,2.0,0.0,1.0,1.0,Oost-Vlaanderen,Zandbergen
524000.0,1400,HOUSE,TOWN_HOUSE,,4.0,242.0,True,0.0,,,,,,,424.0,,,0.0,0.0,Waals-Brabant,Nivelles
245000.0,1800,APARTMENT,APARTMENT,,2.0,90.0,True,0.0,,1.0,2.0,,,,,2.0,0.0,0.0,0.0,Vlaams-Brabant,Vilvoorde
1195000.0,9300,HOUSE,HOUSE,AS_NEW,3.0,385.0,True,,,,,,,,1119.0,4.0,,,1.0,Oost-Vlaanderen,Aalst
239000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,162.0,True,0.0,,1.0,,,,,,2.0,0.0,1.0,1.0,Oost-Vlaanderen,Zeveren
795000.0,1790,HOUSE,VILLA,GOOD,4.0,265.0,True,0.0,,1.0,55.0,1.0,6500.0,6500.0,7178.0,4.0,1.0,,,Vlaams-Brabant,Teralfene
475000.0,8670,APARTMENT,APARTMENT,GOOD,2.0,,False,0.0,,1.0,,,,,,,,,1.0,West-Vlaanderen,Wulpen
379000.0,2620,HOUSE,HOUSE,GOOD,3.0,153.0,False,,,1.0,,,,,0.0,2.0,,,,Antwerpen,Hemiksem
275655.0,3800,HOUSE,HOUSE,GOOD,3.0,171.0,False,0.0,,,,,,,150.0,,,,,Limburg,Zepperen
349000.0,9170,HOUSE,HOUSE,GOOD,4.0,174.0,False,,,1.0,8.0,,,,440.0,3.0,,,,Oost-Vlaanderen,Sint-gillis-waas
260000.0,7750,APARTMENT,APARTMENT,GOOD,3.0,200.0,False,,,,,,,,,2.0,,,,Henegouwen,Russeignies
281900.0,2300,APARTMENT,APARTMENT,,2.0,90.0,False,,,1.0,20.0,,,,,2.0,,,1.0,Antwerpen,Turnhout
599000.0,8500,HOUSE,HOUSE,JUST_RENOVATED,7.0,362.0,False,,,,,,,,435.0,,,,,West-Vlaanderen,Kortrijk
259000.0,2200,APARTMENT,GROUND_FLOOR,,2.0,65.0,False,,,1.0,,,,,,2.0,,,1.0,Antwerpen,Noorderwijk
499000.0,2000,HOUSE,HOUSE,AS_NEW,3.0,145.0,True,0.0,,,,1.0,22.0,22.0,75.0,2.0,,,1.0,Antwerpen,Antwerpen
499000.0,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,150.0,True,,,,,,,,,3.0,0.0,1.0,1.0,Brussel,Elsene
349000.0,2800,HOUSE,HOUSE,GOOD,3.0,100.0,False,,,1.0,,1.0,17.0,17.0,69.0,2.0,,,,Antwerpen,Walem
499000.0,2070,HOUSE,HOUSE,AS_NEW,3.0,274.0,False,,1.0,1.0,30.0,1.0,154.0,154.0,247.0,3.0,,,1.0,Antwerpen,Zwijndrecht
1175000.0,1180,HOUSE,HOUSE,GOOD,4.0,283.0,True,0.0,,1.0,20.0,1.0,700.0,700.0,1008.0,4.0,0.0,0.0,0.0,Brussel,Ukkel
189900.0,2500,APARTMENT,DUPLEX,AS_NEW,2.0,153.0,False,0.0,,1.0,,,,,,2.0,0.0,0.0,0.0,Antwerpen,Lier
,3150,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Vlaams-Brabant,Wespelaar
447500.0,9230,HOUSE,HOUSE,GOOD,4.0,245.0,True,0.0,,1.0,46.0,1.0,124.0,124.0,2831.0,4.0,0.0,0.0,0.0,Oost-Vlaanderen,Wetteren
745000.0,5380,HOUSE,HOUSE,GOOD,4.0,270.0,True,,,1.0,,1.0,6680.0,6680.0,6962.0,4.0,0.0,0.0,0.0,Namen,Tillier
395000.0,5380,HOUSE,HOUSE,GOOD,4.0,227.0,True,0.0,,1.0,70.0,1.0,2575.0,2575.0,2631.0,4.0,0.0,0.0,0.0,Namen,Tillier
185000.0,1082,APARTMENT,APARTMENT,GOOD,2.0,73.0,False,,,1.0,,,,,,,,,1.0,Brussel,Sint-agatha-berchem
335000.0,3300,HOUSE,HOUSE,AS_NEW,3.0,150.0,False,,,1.0,20.0,1.0,87.0,87.0,215.0,2.0,,0.0,0.0,Vlaams-Brabant,Vissenaken
325000.0,8670,APARTMENT,APARTMENT,AS_NEW,3.0,105.0,False,,,,,1.0,5.0,5.0,,3.0,,0.0,1.0,West-Vlaanderen,Wulpen
410000.0,9100,HOUSE,HOUSE,AS_NEW,4.0,167.0,True,0.0,,1.0,,,,,635.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Sint-niklaas
,8730,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Sint-Joris
,2200,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Noorderwijk
314500.0,8890,APARTMENT,APARTMENT,GOOD,2.0,159.0,False,0.0,,1.0,38.0,,,,,2.0,0.0,0.0,0.0,West-Vlaanderen,Moorslede
329000.0,5651,HOUSE,HOUSE,AS_NEW,3.0,145.0,False,0.0,,1.0,20.0,1.0,753.0,753.0,993.0,3.0,0.0,1.0,0.0,Namen,Thy-Le-Château
188000.0,6760,HOUSE,HOUSE,GOOD,3.0,116.0,False,,,,,,,,56.0,2.0,,,,Luxemburg,Virton
275000.0,8531,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,143.0,False,,,,,1.0,275.0,275.0,399.0,2.0,,,,West-Vlaanderen,Hulste
,8740,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Pittem
645500.0,9820,APARTMENT,APARTMENT,GOOD,3.0,156.0,False,0.0,,1.0,39.0,,,,,,,,1.0,Oost-Vlaanderen,Schelderode
335000.0,2100,APARTMENT,GROUND_FLOOR,GOOD,3.0,95.0,False,,,1.0,15.0,1.0,75.0,75.0,,,,0.0,0.0,Antwerpen,Deurne
314000.0,2520,APARTMENT,DUPLEX,GOOD,2.0,130.0,True,0.0,,1.0,20.0,,,,,,0.0,0.0,1.0,Antwerpen,Ranst
165000.0,4030,HOUSE,HOUSE,TO_RENOVATE,4.0,252.0,False,0.0,,1.0,60.0,1.0,170.0,170.0,380.0,2.0,0.0,0.0,0.0,Luik,Grivegnee
119000.0,4671,APARTMENT,TRIPLEX,GOOD,2.0,123.0,False,0.0,,1.0,21.0,1.0,41.0,41.0,,2.0,0.0,0.0,0.0,Luik,Saive
129500.0,8200,APARTMENT,KOT,GOOD,0.0,,False,,,,,,,,,,,,,West-Vlaanderen,Sint-Michiels
120000.0,6230,HOUSE,BUNGALOW,TO_BE_DONE_UP,2.0,50.0,False,0.0,,1.0,20.0,1.0,300.0,300.0,364.0,4.0,0.0,0.0,0.0,Henegouwen,Viesville
,8900,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Sint-Jan
399000.0,8300,APARTMENT,APARTMENT,GOOD,0.0,40.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Westkapelle
1350000.0,9840,HOUSE,HOUSE,AS_NEW,4.0,203.0,True,0.0,,1.0,,,,,655.0,4.0,,,0.0,Oost-Vlaanderen,Zevergem
199000.0,9100,HOUSE,HOUSE,TO_RENOVATE,4.0,151.0,False,,,1.0,14.0,1.0,45.0,45.0,125.0,2.0,,0.0,0.0,Oost-Vlaanderen,Sint-niklaas
465000.0,8460,HOUSE,HOUSE,,3.0,146.0,False,0.0,,1.0,,,,,342.0,3.0,0.0,0.0,0.0,West-Vlaanderen,Westkerke
765000.0,3570,HOUSE,VILLA,GOOD,4.0,320.0,False,,,,,,,,2320.0,,,,,Limburg,Alken
219000.0,8490,HOUSE,HOUSE,GOOD,4.0,167.0,False,,,1.0,10.0,,,,284.0,3.0,,0.0,0.0,West-Vlaanderen,Zerkegem
239000.0,2660,APARTMENT,APARTMENT,,2.0,72.0,False,0.0,,1.0,60.0,,,,,4.0,0.0,0.0,1.0,Antwerpen,Hoboken
225000.0,5540,APARTMENT,APARTMENT,GOOD,1.0,84.0,False,0.0,,1.0,,1.0,150.0,150.0,,2.0,0.0,0.0,0.0,Namen,Waulsort
99000.0,6800,APARTMENT,APARTMENT,,1.0,56.0,False,0.0,,,,,,,,,,0.0,0.0,Luxemburg,Sainte-Marie-Chevigny
,9800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Zeveren
298000.0,2580,HOUSE,HOUSE,GOOD,3.0,163.0,False,0.0,,1.0,,,,,380.0,3.0,,,,Antwerpen,Putte
280000.0,7060,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,120.0,False,,1.0,1.0,,,,,980.0,4.0,,,,Henegouwen,Soignies
,8770,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Ingelmunster
369000.0,9500,HOUSE,HOUSE,GOOD,3.0,210.0,False,,,1.0,,,,,1246.0,3.0,,,,Oost-Vlaanderen,Zarlardinge
285000.0,9940,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,89.0,False,0.0,,1.0,,,,,,,,,1.0,Oost-Vlaanderen,Sleidinge
1335000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,True,0.0,,1.0,15.0,,,,,2.0,0.0,1.0,1.0,West-Vlaanderen,Westkapelle
170000.0,9700,APARTMENT,APARTMENT,,2.0,60.0,False,0.0,,,,,,,,2.0,,0.0,,Oost-Vlaanderen,Welden
499000.0,3221,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,260.0,False,0.0,,1.0,,,,,2374.0,3.0,,0.0,0.0,Vlaams-Brabant,Nieuwrode
295000.0,8370,APARTMENT,APARTMENT,,3.0,305.0,False,,,,,,,,,,,,,West-Vlaanderen,Uitkerke
,9850,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Vosselare
599000.0,2230,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,343.0,False,,,,,,,,5720.0,4.0,,,,Antwerpen,Ramsel
310000.0,9120,HOUSE,HOUSE,TO_RENOVATE,3.0,160.0,False,,,1.0,15.0,1.0,215.0,215.0,463.0,3.0,,,,Oost-Vlaanderen,Vrasene
150000.0,3650,APARTMENT,APARTMENT,,2.0,108.0,False,,,,,,,,,,,,,Limburg,Stokkem
,2300,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Turnhout
150000.0,8670,APARTMENT,APARTMENT,GOOD,1.0,41.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Wulpen
570000.0,1880,HOUSE,HOUSE,GOOD,3.0,170.0,False,,,1.0,27.0,,,,1598.0,,,,,Vlaams-Brabant,Ramsdonk
400000.0,1040,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,10.0,,,,,3.0,0.0,0.0,0.0,Brussel,Etterbeek
98000.0,9600,APARTMENT,APARTMENT,GOOD,1.0,49.0,False,0.0,,1.0,,,,,,,0.0,0.0,1.0,Oost-Vlaanderen,Ronse
160000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Rumbeke
252000.0,2500,APARTMENT,APARTMENT,,2.0,90.0,True,,,1.0,10.0,,,,,2.0,,1.0,1.0,Antwerpen,Lier
429000.0,2440,HOUSE,HOUSE,GOOD,3.0,159.0,False,0.0,,1.0,20.0,,,,800.0,4.0,,0.0,,Antwerpen,Geel
269000.0,1120,APARTMENT,APARTMENT,GOOD,2.0,90.0,True,0.0,,1.0,18.0,,,,,2.0,0.0,1.0,1.0,Brussel,Neder-Over-Heembeek
295000.0,8700,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,,,,,,,,,,,0.0,1.0,West-Vlaanderen,Tielt
1100000.0,1861,HOUSE,HOUSE,GOOD,4.0,350.0,False,0.0,,,,1.0,2100.0,2100.0,2500.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Wolvertem
179000.0,8480,HOUSE,HOUSE,TO_RENOVATE,4.0,122.0,False,0.0,,1.0,,,,,571.0,,,,,West-Vlaanderen,Ichtegem
419000.0,2000,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,,,,,,,,,1.0,0.0,0.0,0.0,Antwerpen,Antwerpen
545000.0,8620,APARTMENT,APARTMENT,GOOD,2.0,93.0,False,1.0,,1.0,,,,,,,,,1.0,West-Vlaanderen,Sint-Joris
699000.0,6250,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,4.0,222.0,True,0.0,,1.0,100.0,,,,7973.0,3.0,0.0,1.0,0.0,Henegouwen,Roselies
320000.0,8430,APARTMENT,APARTMENT,GOOD,2.0,74.0,False,1.0,,1.0,,,,,,,,,1.0,West-Vlaanderen,Middelkerke
188000.0,3300,APARTMENT,APARTMENT,GOOD,2.0,87.0,False,,,1.0,2.0,,,,,,,0.0,1.0,Vlaams-Brabant,Vissenaken
449000.0,3020,HOUSE,HOUSE,TO_RENOVATE,6.0,,True,0.0,,1.0,15.0,1.0,475.0,475.0,630.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Winksele
445000.0,1150,APARTMENT,APARTMENT,AS_NEW,2.0,120.0,False,0.0,,,,,,,,,0.0,0.0,0.0,Brussel,Sint-pieters-woluwe
340000.0,1000,APARTMENT,APARTMENT,,1.0,67.0,False,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0,Brussel,Brussel
265000.0,8400,APARTMENT,APARTMENT,,1.0,45.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Zandvoorde
436000.0,3120,APARTMENT,APARTMENT,GOOD,3.0,162.0,False,,,1.0,,,,,,,,,1.0,Vlaams-Brabant,Tremelo
175000.0,4280,APARTMENT,APARTMENT,GOOD,2.0,103.0,False,0.0,,1.0,,,,,,4.0,0.0,0.0,1.0,Luik,Wansin
,1090,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Jette
5459000.0,1000,HOUSE,APARTMENT_BLOCK,AS_NEW,12.0,914.0,True,1.0,,1.0,,1.0,70.0,70.0,270.0,2.0,0.0,0.0,1.0,Brussel,Brussel
399000.0,2640,HOUSE,HOUSE,GOOD,3.0,200.0,False,,,1.0,,,,,150.0,2.0,,,,Antwerpen,Mortsel
139000.0,4020,APARTMENT,APARTMENT,AS_NEW,2.0,78.0,False,,,,,,,,,,,0.0,0.0,Luik,Wandre
179000.0,4000,APARTMENT,DUPLEX,TO_RENOVATE,3.0,123.0,False,,,,,,,,,2.0,0.0,0.0,0.0,Luik,Rocourt
225000.0,6700,HOUSE,HOUSE,GOOD,3.0,140.0,False,,,1.0,16.0,,,,85.0,2.0,,,,Luxemburg,Toernich
629900.0,2390,HOUSE,VILLA,JUST_RENOVATED,5.0,245.0,False,,,,,1.0,500.0,500.0,987.0,4.0,,,,Antwerpen,Westmalle
250000.0,1470,HOUSE,HOUSE,TO_BE_DONE_UP,1.0,85.0,False,,,,,1.0,915.0,915.0,1000.0,4.0,,,,Waals-Brabant,Genappe
185000.0,1000,APARTMENT,FLAT_STUDIO,AS_NEW,0.0,41.0,True,0.0,,1.0,3.0,,,,,,0.0,1.0,0.0,Brussel,Brussel
,7100,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Henegouwen,Trivières
285000.0,8000,HOUSE,HOUSE,JUST_RENOVATED,1.0,85.0,False,0.0,,1.0,,,,,85.0,,,,,West-Vlaanderen,Koolkerke
675000.0,8310,HOUSE,VILLA,AS_NEW,6.0,243.0,False,,,1.0,,,,,600.0,,,,,West-Vlaanderen,Sint-Kruis
149000.0,4682,HOUSE,HOUSE,,3.0,117.0,False,0.0,,,,,,,428.0,3.0,,,,Luik,Houtain-Saint-Siméon
375000.0,1853,HOUSE,HOUSE,TO_RENOVATE,4.0,160.0,False,0.0,,1.0,3.0,,,,90.0,,,,,Vlaams-Brabant,Strombeek-Bever
155000.0,8670,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,39.0,False,0.0,,,,,,,,,,,,West-Vlaanderen,Wulpen
295000.0,9280,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4.0,265.0,False,,,1.0,,,,,180.0,3.0,,,,Oost-Vlaanderen,Wieze
165000.0,9600,HOUSE,HOUSE,TO_RENOVATE,3.0,175.0,False,0.0,,1.0,,,,,1559.0,3.0,,0.0,,Oost-Vlaanderen,Ronse
379000.0,7712,HOUSE,VILLA,GOOD,3.0,312.0,True,0.0,,1.0,35.0,1.0,500.0,500.0,0.0,,0.0,,0.0,Henegouwen,Herseaux
560000.0,4000,HOUSE,MANSION,AS_NEW,4.0,274.0,False,,,1.0,30.0,1.0,200.0,200.0,306.0,2.0,,,,Luik,Rocourt
450000.0,9120,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,6.0,305.0,False,,,1.0,,,,,290.0,2.0,0.0,,0.0,Oost-Vlaanderen,Vrasene
125000.0,9900,HOUSE,HOUSE,TO_RENOVATE,2.0,91.0,False,,,,,,,,115.0,2.0,,,,Oost-Vlaanderen,Eeklo
349000.0,2170,HOUSE,HOUSE,GOOD,3.0,115.0,False,,,1.0,,,,,192.0,2.0,,,,Antwerpen,Merksem
585000.0,8300,APARTMENT,DUPLEX,AS_NEW,2.0,114.0,False,,,,,,,,,2.0,,0.0,0.0,West-Vlaanderen,Westkapelle
595000.0,8400,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,131.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Zandvoorde
3450000.0,8300,HOUSE,HOUSE,AS_NEW,5.0,620.0,False,,,,,1.0,655.0,655.0,655.0,4.0,1.0,0.0,1.0,West-Vlaanderen,Westkapelle
179000.0,1140,APARTMENT,PENTHOUSE,AS_NEW,1.0,40.0,False,0.0,,1.0,9.0,,,,,4.0,0.0,0.0,1.0,Brussel,Evere
,8000,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Koolkerke
200000.0,7110,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,3.0,220.0,False,0.0,,1.0,20.0,,,,0.0,3.0,,,,Henegouwen,Strépy-Bracquegnies
690000.0,6730,HOUSE,EXCEPTIONAL_PROPERTY,JUST_RENOVATED,4.0,300.0,True,,1.0,1.0,40.0,1.0,375.0,375.0,751.0,3.0,,,,Luxemburg,Tintigny
239000.0,2570,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,102.0,False,0.0,,1.0,9.0,,,,,2.0,0.0,0.0,0.0,Antwerpen,Duffel
765000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,81.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Westkapelle
317000.0,9890,APARTMENT,APARTMENT,GOOD,0.0,,False,0.0,,,,,,,,,,,,Oost-Vlaanderen,Vurste
199000.0,5575,HOUSE,HOUSE,GOOD,3.0,107.0,False,0.0,,1.0,,1.0,1160.0,1160.0,1260.0,3.0,0.0,0.0,0.0,Namen,Willerzie
250000.0,8560,HOUSE,HOUSE,GOOD,3.0,117.0,False,,,,,,,,323.0,,,,,West-Vlaanderen,Wevelgem
4350000.0,8300,HOUSE,HOUSE,AS_NEW,6.0,289.0,True,0.0,,1.0,,,,,900.0,3.0,,1.0,,West-Vlaanderen,Westkapelle
649000.0,2300,HOUSE,APARTMENT_BLOCK,GOOD,12.0,598.0,False,,,,,,,,140.0,2.0,,,,Antwerpen,Turnhout
245000.0,2050,APARTMENT,APARTMENT,AS_NEW,1.0,65.0,True,0.0,,1.0,10.0,,,,,2.0,,,1.0,Antwerpen,Antwerpen
649000.0,1200,APARTMENT,PENTHOUSE,AS_NEW,4.0,175.0,False,0.0,,1.0,42.0,,,,,2.0,0.0,0.0,1.0,Brussel,Sint-lambrechts-woluwe
425000.0,2300,APARTMENT,PENTHOUSE,AS_NEW,2.0,180.0,True,0.0,,1.0,200.0,1.0,1000.0,1000.0,,4.0,1.0,1.0,1.0,Antwerpen,Turnhout
180000.0,9600,APARTMENT,APARTMENT,GOOD,1.0,84.0,False,0.0,,1.0,10.0,1.0,2000.0,2000.0,,,,,1.0,Oost-Vlaanderen,Ronse
565000.0,4690,HOUSE,VILLA,GOOD,4.0,300.0,False,,,1.0,,,,,3278.0,4.0,0.0,0.0,0.0,Luik,Wonck
1275000.0,9170,HOUSE,OTHER_PROPERTY,GOOD,0.0,636.0,False,,,,,,,,1147.0,4.0,,,,Oost-Vlaanderen,Sint-gillis-waas
95000.0,9051,APARTMENT,APARTMENT,,1.0,68.0,False,,,1.0,,,,,,,1.0,,1.0,Oost-Vlaanderen,Sint-Denijs-Westrem
439000.0,8340,HOUSE,HOUSE,GOOD,2.0,153.0,True,0.0,,1.0,,,,,291.0,3.0,0.0,1.0,0.0,West-Vlaanderen,Sijsele
269000.0,9160,APARTMENT,SERVICE_FLAT,GOOD,1.0,69.0,False,,,1.0,,,,,,2.0,1.0,,,Oost-Vlaanderen,Lokeren
175000.0,8800,HOUSE,HOUSE,GOOD,3.0,119.0,False,,,,,1.0,9.0,9.0,65.0,2.0,,0.0,0.0,West-Vlaanderen,Rumbeke
249000.0,1070,APARTMENT,APARTMENT,GOOD,3.0,105.0,False,0.0,,1.0,7.0,,,,,2.0,0.0,1.0,1.0,Brussel,Anderlecht
575000.0,2000,HOUSE,HOUSE,JUST_RENOVATED,5.0,153.0,False,,,1.0,7.0,1.0,20.0,20.0,0.0,2.0,,,,Antwerpen,Antwerpen
270000.0,09295,HOUSE,HOUSE,AS_NEW,4.0,170.0,False,0.0,,1.0,,,,,330.0,,,,,Unknown,Unknown
1890000.0,1933,APARTMENT,PENTHOUSE,AS_NEW,3.0,218.0,True,0.0,,1.0,122.0,,,,,2.0,0.0,1.0,1.0,Vlaams-Brabant,Sterrebeek
249000.0,4032,HOUSE,HOUSE,AS_NEW,3.0,120.0,False,0.0,,1.0,20.0,1.0,65.0,65.0,145.0,2.0,0.0,0.0,0.0,Luik,Chênee
420000.0,2018,HOUSE,HOUSE,GOOD,3.0,205.0,False,0.0,,,,1.0,7.0,7.0,63.0,2.0,0.0,0.0,0.0,Antwerpen,Antwerpen
95000.0,9280,HOUSE,HOUSE,GOOD,1.0,57.0,False,,,,,,,,270.0,3.0,,0.0,0.0,Oost-Vlaanderen,Wieze
309000.0,4100,HOUSE,BUNGALOW,GOOD,3.0,190.0,False,,,,,1.0,360.0,360.0,592.0,,0.0,0.0,0.0,Luik,Seraing
250000.0,1200,APARTMENT,APARTMENT,AS_NEW,1.0,60.0,True,0.0,,1.0,12.0,,,,,2.0,0.0,0.0,1.0,Brussel,Sint-lambrechts-woluwe
745000.0,1950,APARTMENT,PENTHOUSE,,4.0,200.0,False,0.0,,1.0,60.0,,,,,2.0,0.0,0.0,1.0,Vlaams-Brabant,Kraainem
275000.0,3221,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,5.0,213.0,False,0.0,,,,1.0,440.0,440.0,800.0,,,,,Vlaams-Brabant,Nieuwrode
265000.0,9940,HOUSE,HOUSE,AS_NEW,3.0,132.0,False,,,,,,,,380.0,4.0,,0.0,0.0,Oost-Vlaanderen,Sleidinge
,9000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Gent
380000.0,9000,APARTMENT,DUPLEX,GOOD,2.0,140.0,False,,,,,,,,,2.0,,,1.0,Oost-Vlaanderen,Gent
,1730,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Vlaams-Brabant,Mollem
369000.0,3700,HOUSE,HOUSE,GOOD,3.0,190.0,False,,,,,,,,1255.0,,,,,Limburg,Widooie
560000.0,2018,APARTMENT,APARTMENT,GOOD,2.0,174.0,False,,,1.0,,,,,,,,,1.0,Antwerpen,Antwerpen
200000.0,9900,APARTMENT,DUPLEX,,2.0,108.0,False,,,1.0,4.0,,,,,,,,,Oost-Vlaanderen,Eeklo
2395000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,154.0,False,0.0,,1.0,6.0,,,,,2.0,,,1.0,West-Vlaanderen,Westkapelle
,1050,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Elsene
97500.0,8660,APARTMENT,FLAT_STUDIO,,0.0,36.0,False,,,1.0,,,,,,,,,,West-Vlaanderen,De Panne
375000.0,8430,APARTMENT,APARTMENT,,2.0,76.0,False,1.0,,1.0,,,,,,2.0,,,1.0,West-Vlaanderen,Middelkerke
