Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region
195000,2020,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
429000,8300,APARTMENT,APARTMENT,GOOD,2,69.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
249500,4671,HOUSE,HOUSE,GOOD,2,154.0,0,1.0,0.0,185.0,4.0,0.0,0.0,Blegny,Liège,Wallonia
380000,9800,APARTMENT,APARTMENT,GOOD,2,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders
165000,5170,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Profondeville,Namur,Wallonia
450000,1200,APARTMENT,APARTMENT,GOOD,3,120.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital
359000,2900,HOUSE,HOUSE,GOOD,3,149.0,0,1.0,0.0,200.0,2.0,0.0,0.0,Schoten,Antwerp,Flanders
269000,9620,APARTMENT,APARTMENT,GOOD,1,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Zottegem,East Flanders,Flanders
259000,8000,HOUSE,HOUSE,AS_NEW,1,75.0,0,0.0,1.0,65.0,2.0,0.0,0.0,Brugge,Other,Other
350000,4800,APARTMENT,LOFT,GOOD,3,294.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Verviers,Liège,Wallonia
390595,8500,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other,Other
298000,9310,HOUSE,HOUSE,GOOD,3,170.0,0,1.0,0.0,390.0,3.0,0.0,0.0,Aalst,East Flanders,Flanders
265000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other,Other
285000,2500,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,114.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Lier,Antwerp,Flanders
650000,2140,HOUSE,MANSION,AS_NEW,4,240.0,1,1.0,1.0,140.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
349000,9120,HOUSE,HOUSE,TO_RENOVATE,3,140.0,0,0.0,0.0,444.0,3.0,0.0,0.0,Beveren,East Flanders,Flanders
495000,1190,APARTMENT,DUPLEX,TO_BE_DONE_UP,3,188.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital,Bruxelles-Capital
255000,6001,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Charleroi,Hainaut,Wallonia
299000,4000,APARTMENT,DUPLEX,AS_NEW,3,168.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
680000,9120,HOUSE,HOUSE,AS_NEW,3,135.0,1,1.0,1.0,672.0,4.0,0.0,0.0,Beveren,East Flanders,Flanders
199000,4101,HOUSE,HOUSE,GOOD,3,100.0,0,1.0,0.0,100.0,2.0,0.0,0.0,Seraing,Liège,Wallonia
299000,1083,HOUSE,HOUSE,TO_RENOVATE,3,121.0,0,1.0,1.0,130.0,4.0,0.0,0.0,Ganshoren,Brussels Capital,Bruxelles-Capital
369000,2020,HOUSE,TOWN_HOUSE,AS_NEW,3,195.0,0,1.0,1.0,131.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
404500,9230,HOUSE,HOUSE,AS_NEW,3,126.0,1,1.0,1.0,148.0,2.0,0.0,0.0,Wetteren,East Flanders,Flanders
269000,4450,HOUSE,HOUSE,GOOD,4,120.0,0,1.0,1.0,376.0,2.0,0.0,0.0,Juprelle,Liège,Wallonia
375000,2660,HOUSE,HOUSE,GOOD,4,184.0,1,1.0,0.0,86.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders
447761,2800,APARTMENT,APARTMENT,GOOD,3,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp,Flanders
545000,1030,APARTMENT,TRIPLEX,AS_NEW,3,141.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital,Bruxelles-Capital
349000,1000,APARTMENT,APARTMENT,GOOD,2,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
340149,9940,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Evergem,East Flanders,Flanders
525000,2070,HOUSE,HOUSE,AS_NEW,4,170.0,1,0.0,0.0,585.0,3.0,0.0,0.0,Zwijndrecht,Antwerp,Flanders
285000,1050,APARTMENT,GROUND_FLOOR,AS_NEW,1,55.0,1,1.0,1.0,0.0,3.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
375000,1060,APARTMENT,APARTMENT,GOOD,2,115.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital
263668,9940,APARTMENT,APARTMENT,GOOD,1,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,Flanders
395000,1090,HOUSE,HOUSE,TO_BE_DONE_UP,4,150.0,1,1.0,1.0,175.0,2.0,0.0,0.0,Jette,Brussels Capital,Bruxelles-Capital
210000,9880,APARTMENT,APARTMENT,GOOD,1,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Aalter,East Flanders,Flanders
395000,1050,APARTMENT,GROUND_FLOOR,TO_RENOVATE,2,111.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
239000,8450,APARTMENT,APARTMENT,GOOD,1,67.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Bredene,Other,Other
225000,4460,HOUSE,HOUSE,GOOD,3,77.0,0,1.0,1.0,100.0,3.0,0.0,0.0,Grâce-Hollogne,Liège,Wallonia
275000,3740,HOUSE,HOUSE,GOOD,4,153.0,0,0.0,0.0,666.0,3.0,0.0,0.0,Bilzen,Limburg,Wallonia
299000,8800,HOUSE,HOUSE,GOOD,4,249.0,0,1.0,0.0,301.0,4.0,0.0,0.0,Roeselare,Other,Other
169000,9260,HOUSE,HOUSE,TO_BE_DONE_UP,3,122.0,0,1.0,1.0,245.0,2.0,0.0,0.0,Wichelen,East Flanders,Flanders
345000,8720,HOUSE,HOUSE,GOOD,3,173.0,0,1.0,0.0,180.0,3.0,0.0,0.0,Dentergem,Other,Other
389000,1000,APARTMENT,APARTMENT,GOOD,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
145000,5580,APARTMENT,APARTMENT,GOOD,2,131.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Rochefort,Namur,Wallonia
280000,2830,APARTMENT,APARTMENT,GOOD,2,89.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp,Flanders
850000,1180,HOUSE,VILLA,AS_NEW,4,220.0,1,1.0,1.0,650.0,4.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital
210000,2060,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,Flanders
159000,4684,HOUSE,HOUSE,GOOD,3,100.0,0,0.0,1.0,209.0,3.0,0.0,0.0,Oupeye,Liège,Wallonia
99000,4400,APARTMENT,APARTMENT,GOOD,1,64.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Flémalle,Liège,Wallonia
165000,8930,HOUSE,HOUSE,GOOD,4,147.0,0,0.0,0.0,230.0,3.0,0.0,0.0,Menen,Other,Other
260000,4420,HOUSE,HOUSE,GOOD,4,270.0,0,1.0,1.0,220.0,2.0,0.0,0.0,Saint-Nicolas,Liège,Wallonia
259500,8800,HOUSE,HOUSE,JUST_RENOVATED,3,102.0,0,1.0,0.0,45.0,3.0,0.0,0.0,Roeselare,Other,Other
620000,8300,APARTMENT,APARTMENT,AS_NEW,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
299000,2990,HOUSE,HOUSE,TO_RENOVATE,3,138.0,0,0.0,1.0,210.0,3.0,0.0,0.0,Wuustwezel,Antwerp,Flanders
210000,9700,APARTMENT,APARTMENT,JUST_RENOVATED,2,77.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Oudenaarde,East Flanders,Flanders
165000,2070,HOUSE,HOUSE,GOOD,1,59.0,0,0.0,1.0,148.0,2.0,0.0,0.0,Zwijndrecht,Antwerp,Flanders
380000,8400,APARTMENT,APARTMENT,GOOD,3,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
400000,2140,HOUSE,HOUSE,TO_RENOVATE,4,256.0,0,0.0,0.0,128.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
425000,2950,APARTMENT,PENTHOUSE,AS_NEW,2,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Kapellen,Antwerp,Flanders
229000,1300,APARTMENT,APARTMENT,GOOD,3,131.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Wavre,Walloon Brabant,Wallonia
214000,2300,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp,Flanders
185000,2170,APARTMENT,APARTMENT,GOOD,3,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
193000,4000,APARTMENT,APARTMENT,AS_NEW,1,68.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
345000,1800,APARTMENT,APARTMENT,GOOD,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant,Flanders
795000,8301,APARTMENT,APARTMENT,TO_RENOVATE,3,131.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
165000,6000,HOUSE,HOUSE,GOOD,1,70.0,0,0.0,0.0,125.0,4.0,0.0,0.0,Charleroi,Hainaut,Wallonia
645000,8432,HOUSE,TOWN_HOUSE,AS_NEW,4,165.0,0,1.0,1.0,540.0,2.0,0.0,1.0,Middelkerke,Other,Other
305000,9230,APARTMENT,APARTMENT,GOOD,1,89.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders,Flanders
690000,1150,APARTMENT,APARTMENT,AS_NEW,2,115.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital
235000,9040,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,87.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
430000,1300,HOUSE,HOUSE,JUST_RENOVATED,4,155.0,0,0.0,0.0,231.0,2.0,0.0,0.0,Wavre,Walloon Brabant,Wallonia
215000,4400,APARTMENT,APARTMENT,AS_NEW,2,93.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Flémalle,Liège,Wallonia
395000,1840,HOUSE,HOUSE,GOOD,4,150.0,0,1.0,1.0,200.0,2.0,0.0,0.0,Londerzeel,Flemish Brabant,Flanders
149000,4577,APARTMENT,APARTMENT,GOOD,2,121.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Modave,Liège,Wallonia
390000,1050,APARTMENT,APARTMENT,GOOD,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
398000,1180,APARTMENT,DUPLEX,AS_NEW,3,154.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital
169000,5000,APARTMENT,FLAT_STUDIO,AS_NEW,1,51.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Namur,Namur,Wallonia
302500,4000,APARTMENT,APARTMENT,GOOD,3,103.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège,Wallonia
413400,9800,HOUSE,HOUSE,AS_NEW,3,132.0,1,1.0,0.0,227.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders
575000,9880,APARTMENT,APARTMENT,AS_NEW,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalter,East Flanders,Flanders
225000,1000,APARTMENT,APARTMENT,GOOD,1,41.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
455000,1000,APARTMENT,APARTMENT,AS_NEW,2,92.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
239000,5590,HOUSE,HOUSE,GOOD,3,214.0,0,1.0,1.0,618.0,3.0,0.0,0.0,Ciney,Namur,Wallonia
229000,4040,HOUSE,HOUSE,TO_BE_DONE_UP,3,130.0,0,0.0,1.0,415.0,2.0,0.0,0.0,Herstal,Liège,Wallonia
279000,2170,APARTMENT,APARTMENT,GOOD,3,140.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
310000,9300,APARTMENT,APARTMENT,GOOD,4,228.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,Flanders
775000,1180,HOUSE,HOUSE,AS_NEW,3,186.0,1,1.0,1.0,132.0,2.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital
425000,3060,APARTMENT,DUPLEX,GOOD,2,127.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Bertem,Flemish Brabant,Flanders
199000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,3,122.0,0,1.0,1.0,277.0,3.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders
399000,1082,HOUSE,HOUSE,TO_BE_DONE_UP,3,165.0,0,1.0,0.0,140.0,2.0,0.0,0.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital
331000,2000,APARTMENT,APARTMENT,AS_NEW,1,51.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp,Flanders
75000,6030,HOUSE,HOUSE,TO_RENOVATE,2,127.0,0,0.0,0.0,710.0,2.0,0.0,0.0,Charleroi,Hainaut,Wallonia
575000,2660,APARTMENT,APARTMENT,GOOD,3,285.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
200000,1600,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders
599000,1910,HOUSE,COUNTRY_COTTAGE,GOOD,3,261.0,0,1.0,0.0,697.0,4.0,0.0,0.0,Kampenhout,Flemish Brabant,Flanders
399000,9032,HOUSE,HOUSE,GOOD,3,100.0,0,0.0,0.0,74.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
269000,2140,APARTMENT,APARTMENT,JUST_RENOVATED,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
330000,4700,APARTMENT,PENTHOUSE,AS_NEW,2,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Eupen,Liège,Wallonia
410000,1050,APARTMENT,APARTMENT,GOOD,2,80.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
245000,4101,HOUSE,HOUSE,GOOD,2,100.0,0,1.0,1.0,224.0,3.0,0.0,0.0,Seraing,Liège,Wallonia
249000,2020,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
695000,3080,HOUSE,HOUSE,AS_NEW,4,235.0,0,1.0,1.0,460.0,4.0,0.0,0.0,Tervuren,Flemish Brabant,Flanders
199000,3800,HOUSE,HOUSE,TO_BE_DONE_UP,4,140.0,0,0.0,0.0,130.0,2.0,0.0,0.0,Sint-Truiden,Limburg,Wallonia
410000,1060,APARTMENT,APARTMENT,AS_NEW,2,105.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital
325000,2630,HOUSE,HOUSE,GOOD,2,182.0,0,1.0,1.0,437.0,3.0,0.0,0.0,Aartselaar,Antwerp,Flanders
275000,1410,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant,Wallonia
820000,8300,APARTMENT,APARTMENT,AS_NEW,1,57.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
575000,9870,APARTMENT,APARTMENT,AS_NEW,3,153.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Zulte,East Flanders,Flanders
319000,8530,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,0.0,234.0,3.0,0.0,0.0,Harelbeke,Other,Other
430000,6220,HOUSE,HOUSE,AS_NEW,3,153.0,1,1.0,1.0,390.0,2.0,0.0,0.0,Fleurus,Hainaut,Wallonia
265000,1800,APARTMENT,DUPLEX,GOOD,2,125.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant,Flanders
219000,5574,HOUSE,HOUSE,JUST_RENOVATED,3,129.0,0,1.0,0.0,98.0,3.0,0.0,0.0,Beauraing,Namur,Wallonia
415000,1790,HOUSE,TOWN_HOUSE,AS_NEW,3,175.0,1,1.0,0.0,140.0,2.0,0.0,0.0,Affligem,Flemish Brabant,Flanders
175000,8620,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other,Other
285000,1000,APARTMENT,APARTMENT,GOOD,1,58.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
750000,1150,APARTMENT,APARTMENT,AS_NEW,3,135.0,1,1.0,0.0,0.0,2.0,1.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital
409500,9230,HOUSE,HOUSE,AS_NEW,3,126.0,1,1.0,1.0,151.0,2.0,0.0,0.0,Wetteren,East Flanders,Flanders
215000,1020,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital
199000,3600,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Genk,Limburg,Wallonia
157000,8800,APARTMENT,APARTMENT,JUST_RENOVATED,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,Other,Other
199000,8630,HOUSE,HOUSE,TO_RENOVATE,3,157.0,0,0.0,1.0,370.0,2.0,0.0,0.0,Veurne,Hainaut,Wallonia
395000,1000,APARTMENT,APARTMENT,AS_NEW,1,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
329000,1030,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,2,173.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Schaerbeek,Brussels Capital,Bruxelles-Capital
215000,8000,HOUSE,HOUSE,GOOD,2,65.0,0,1.0,0.0,33.0,2.0,0.0,0.0,Brugge,Other,Other
350000,9620,HOUSE,HOUSE,GOOD,3,235.0,0,0.0,0.0,181.0,2.0,0.0,0.0,Zottegem,East Flanders,Flanders
105000,7370,HOUSE,HOUSE,TO_RENOVATE,2,94.0,0,0.0,1.0,290.0,3.0,0.0,0.0,Dour,Hainaut,Wallonia
740000,1170,HOUSE,HOUSE,TO_BE_DONE_UP,4,154.0,1,0.0,1.0,452.0,4.0,0.0,0.0,Watermael-Boitsfort,Brussels Capital,Bruxelles-Capital
292900,2300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp,Flanders
230000,2660,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp,Flanders
549500,8310,HOUSE,HOUSE,AS_NEW,3,155.0,0,1.0,0.0,238.0,2.0,0.0,1.0,Brugge,Other,Other
340000,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
195000,8810,HOUSE,HOUSE,TO_BE_DONE_UP,2,143.0,0,1.0,0.0,212.0,3.0,0.0,0.0,Lichtervelde,Other,Other
225000,2830,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp,Flanders
109000,7500,APARTMENT,FLAT_STUDIO,AS_NEW,1,54.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Tournai,Hainaut,Wallonia
495000,9280,HOUSE,HOUSE,GOOD,3,208.0,0,1.0,0.0,182.0,3.0,0.0,0.0,Lebbeke,East Flanders,Flanders
259000,9550,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Herzele,East Flanders,Flanders
399000,1080,APARTMENT,APARTMENT,AS_NEW,2,119.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital
209900,3970,APARTMENT,GROUND_FLOOR,GOOD,1,86.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Leopoldsburg,Limburg,Wallonia
199000,2020,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
299000,8510,HOUSE,HOUSE,GOOD,2,221.0,0,1.0,0.0,636.0,4.0,0.0,0.0,Kortrijk,Other,Other
229000,2490,HOUSE,HOUSE,GOOD,3,134.0,0,1.0,0.0,615.0,4.0,0.0,0.0,Balen,Antwerp,Flanders
645000,1000,APARTMENT,APARTMENT,JUST_RENOVATED,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
745000,1150,APARTMENT,APARTMENT,AS_NEW,2,128.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital
299000,9300,HOUSE,HOUSE,GOOD,3,127.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Aalst,East Flanders,Flanders
675000,1000,APARTMENT,PENTHOUSE,AS_NEW,2,140.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
330000,2860,HOUSE,APARTMENT_BLOCK,GOOD,3,166.0,0,0.0,0.0,134.0,2.0,0.0,0.0,Sint-Katelijne-Waver,Antwerp,Flanders
379000,3550,HOUSE,HOUSE,AS_NEW,3,151.0,0,0.0,1.0,595.0,4.0,0.0,0.0,Heusden-Zolder,Limburg,Wallonia
289000,2800,HOUSE,HOUSE,TO_RENOVATE,4,215.0,1,1.0,1.0,175.0,2.0,0.0,0.0,Mechelen,Antwerp,Flanders
165000,3000,APARTMENT,FLAT_STUDIO,GOOD,1,29.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,Flanders
769000,8400,APARTMENT,APARTMENT,AS_NEW,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
345000,2830,APARTMENT,DUPLEX,AS_NEW,2,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp,Flanders
155000,1000,APARTMENT,KOT,AS_NEW,1,28.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
298000,2580,APARTMENT,APARTMENT,GOOD,1,69.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Putte,Antwerp,Flanders
379000,8530,HOUSE,VILLA,GOOD,3,175.0,0,1.0,0.0,606.0,4.0,0.0,0.0,Harelbeke,Other,Other
369000,9051,APARTMENT,APARTMENT,AS_NEW,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
580000,1800,HOUSE,HOUSE,GOOD,4,220.0,0,1.0,0.0,525.0,4.0,0.0,0.0,Vilvoorde,Flemish Brabant,Flanders
259000,2950,APARTMENT,APARTMENT,AS_NEW,2,82.0,1,0.0,0.0,0.0,3.0,0.0,1.0,Kapellen,Antwerp,Flanders
20000,1083,APARTMENT,APARTMENT,GOOD,3,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,Bruxelles-Capital
419000,8400,APARTMENT,APARTMENT,GOOD,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
109000,4030,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,86.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
210000,6060,HOUSE,APARTMENT_BLOCK,GOOD,3,172.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Charleroi,Hainaut,Wallonia
238500,1410,APARTMENT,SERVICE_FLAT,AS_NEW,1,49.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant,Wallonia
421280,1800,APARTMENT,APARTMENT,AS_NEW,2,119.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Vilvoorde,Flemish Brabant,Flanders
475000,2020,HOUSE,APARTMENT_BLOCK,GOOD,2,185.0,0,0.0,0.0,92.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
375000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,1,70.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
225000,1000,APARTMENT,APARTMENT,GOOD,1,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
79000,7331,HOUSE,HOUSE,GOOD,2,70.0,0,0.0,0.0,280.0,2.0,0.0,0.0,Saint-Ghislain,Hainaut,Wallonia
295000,4600,HOUSE,HOUSE,GOOD,4,172.0,0,1.0,1.0,150.0,2.0,0.0,0.0,Visé,Liège,Wallonia
609000,2000,APARTMENT,APARTMENT,AS_NEW,2,108.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
595000,1060,APARTMENT,APARTMENT,JUST_RENOVATED,3,155.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital
230000,4577,HOUSE,HOUSE,GOOD,3,114.0,0,1.0,1.0,434.0,3.0,0.0,0.0,Modave,Liège,Wallonia
265000,8750,APARTMENT,APARTMENT,GOOD,2,71.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wingene,Other,Other
270000,6700,HOUSE,HOUSE,TO_RENOVATE,3,160.0,0,1.0,1.0,161.0,2.0,0.0,0.0,Arlon,Luxembourg,Wallonia
225000,1020,APARTMENT,APARTMENT,TO_RENOVATE,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital
179000,4400,HOUSE,HOUSE,TO_RESTORE,4,222.0,0,0.0,1.0,273.0,2.0,0.0,0.0,Flémalle,Liège,Wallonia
389000,2100,HOUSE,HOUSE,GOOD,3,233.0,0,0.0,1.0,215.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
280179,3980,APARTMENT,GROUND_FLOOR,GOOD,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tessenderlo,Limburg,Wallonia
