Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region,Property_Size
329000,2890,APARTMENT,APARTMENT,GOOD,3,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Puurs-Sint-Amands,Antwerp,Flanders,Medium
499000,5000,APARTMENT,APARTMENT,AS_NEW,2,111.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Namur,Namur,Wallonia,Large
445000,2580,HOUSE,HOUSE,GOOD,2,265.0,0,1.0,0.0,727.0,3.0,0.0,0.0,Putte,Antwerp,Flanders,Very Large
379000,8800,HOUSE,HOUSE,GOOD,4,154.0,0,1.0,0.0,265.0,3.0,0.0,0.0,Roeselare,West Flanders,Flanders,Large
790000,1050,APARTMENT,APARTMENT,AS_NEW,3,193.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital,Large
365000,2360,HOUSE,HOUSE,GOOD,4,264.0,0,1.0,0.0,360.0,2.0,0.0,0.0,Oud-Turnhout,Antwerp,Flanders,Very Large
395220,3730,HOUSE,HOUSE,GOOD,3,140.0,0,0.0,0.0,377.0,4.0,0.0,0.0,Hoeselt,Limburg,Wallonia,Large
415000,9900,APARTMENT,DUPLEX,GOOD,4,250.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders,Flanders,Very Large
250000,1000,HOUSE,APARTMENT_BLOCK,TO_RESTORE,4,90.0,0,0.0,0.0,17.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
420000,1200,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Large
295000,2820,HOUSE,HOUSE,GOOD,3,127.0,0,1.0,0.0,294.0,3.0,0.0,0.0,Bonheiden,Antwerp,Flanders,Large
295000,1180,APARTMENT,APARTMENT,GOOD,2,80.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Medium
129000,4020,HOUSE,HOUSE,TO_RENOVATE,2,137.0,0,1.0,0.0,100.0,3.0,0.0,0.0,Liège,Liège,Wallonia,Large
279000,8370,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Medium
375000,1400,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,189.0,0,0.0,0.0,85.0,2.0,0.0,0.0,Nivelles,Walloon Brabant,Wallonia,Large
299000,9000,APARTMENT,APARTMENT,TO_RENOVATE,3,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
299000,2400,HOUSE,HOUSE,GOOD,3,146.0,0,0.0,0.0,305.0,3.0,0.0,0.0,Dessel,Antwerp,Flanders,Large
465000,1000,APARTMENT,APARTMENT,AS_NEW,2,98.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Medium
399000,1083,APARTMENT,APARTMENT,AS_NEW,3,104.0,1,1.0,1.0,0.0,3.0,0.0,1.0,Ganshoren,Brussels Capital,Bruxelles-Capital,Large
599000,1190,APARTMENT,DUPLEX,AS_NEW,2,166.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital,Bruxelles-Capital,Large
450000,1000,APARTMENT,APARTMENT,GOOD,3,147.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
260000,1200,APARTMENT,APARTMENT,GOOD,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Medium
165000,2020,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
725000,8300,APARTMENT,DUPLEX,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,West Flanders,Flanders,Medium
497000,1200,APARTMENT,APARTMENT,AS_NEW,3,109.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Large
365000,8790,HOUSE,HOUSE,GOOD,4,210.0,1,1.0,0.0,602.0,2.0,0.0,0.0,Waregem,West Flanders,Flanders,Very Large
199000,1731,APARTMENT,APARTMENT,TO_RENOVATE,1,76.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Asse,Flemish Brabant,Flanders,Medium
365000,2200,HOUSE,HOUSE,GOOD,3,267.0,0,0.0,0.0,0.0,4.0,0.0,0.0,Herentals,Antwerp,Flanders,Very Large
319000,1800,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,4,230.0,0,0.0,1.0,228.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant,Flanders,Very Large
399000,3740,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Bilzen,Limburg,Wallonia,Large
445000,8420,HOUSE,HOUSE,GOOD,3,186.0,1,0.0,0.0,332.0,3.0,0.0,0.0,De Haan,West Flanders,Flanders,Large
650000,1150,HOUSE,HOUSE,GOOD,3,142.0,1,1.0,1.0,160.0,2.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Large
435000,9000,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
159000,8930,HOUSE,HOUSE,GOOD,3,164.0,0,1.0,1.0,189.0,2.0,0.0,0.0,Menen,West Flanders,Flanders,Large
635000,2000,HOUSE,HOUSE,TO_RENOVATE,4,266.0,1,0.0,1.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Very Large
425000,1190,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Medium
648000,2060,APARTMENT,APARTMENT,GOOD,2,200.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
435000,9070,APARTMENT,APARTMENT,GOOD,3,168.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Destelbergen,East Flanders,Flanders,Large
350000,1700,HOUSE,HOUSE,GOOD,4,187.0,0,1.0,1.0,578.0,4.0,0.0,0.0,Dilbeek,Flemish Brabant,Flanders,Large
175000,2170,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
299000,8800,HOUSE,HOUSE,GOOD,3,156.0,0,0.0,1.0,214.0,3.0,0.0,0.0,Roeselare,West Flanders,Flanders,Large
99000,4420,HOUSE,HOUSE,GOOD,2,106.0,0,0.0,0.0,265.0,3.0,0.0,0.0,Saint-Nicolas,Liège,Wallonia,Large
314000,8020,HOUSE,HOUSE,GOOD,4,156.0,0,1.0,0.0,731.0,4.0,0.0,0.0,Oostkamp,West Flanders,Flanders,Large
770000,1180,APARTMENT,TRIPLEX,AS_NEW,3,220.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital,Very Large
159000,1083,APARTMENT,APARTMENT,TO_RENOVATE,1,55.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Ganshoren,Brussels Capital,Bruxelles-Capital,Medium
375000,1180,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Medium
765000,8300,APARTMENT,APARTMENT,AS_NEW,2,83.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
445000,1180,APARTMENT,APARTMENT,TO_RENOVATE,2,120.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Large
375000,3770,HOUSE,HOUSE,GOOD,3,162.0,0,1.0,0.0,191.0,3.0,0.0,0.0,Riemst,Limburg,Wallonia,Large
439000,1640,HOUSE,BUNGALOW,TO_BE_DONE_UP,3,106.0,0,1.0,1.0,647.0,4.0,0.0,0.0,Rhode-Saint-Genèse,Flemish Brabant,Flanders,Large
199000,8200,APARTMENT,APARTMENT,JUST_RENOVATED,2,90.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Brugge,West Flanders,Flanders,Medium
192500,5580,HOUSE,HOUSE,TO_BE_DONE_UP,3,173.0,0,0.0,1.0,120.0,2.0,0.0,0.0,Rochefort,Namur,Wallonia,Large
229000,8660,APARTMENT,APARTMENT,GOOD,1,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,West Flanders,Flanders,Medium
189000,4040,APARTMENT,APARTMENT,GOOD,4,156.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Herstal,Liège,Wallonia,Large
290000,9000,APARTMENT,APARTMENT,GOOD,2,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
229000,9040,APARTMENT,APARTMENT,TO_RENOVATE,2,103.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders,Flanders,Large
129000,8430,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,47.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,West Flanders,Flanders,Small
180000,1080,APARTMENT,APARTMENT,GOOD,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
160000,7070,APARTMENT,APARTMENT,GOOD,1,68.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Le Rœulx,Hainaut,Wallonia,Medium
499000,2660,HOUSE,HOUSE,GOOD,4,201.0,0,1.0,1.0,250.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Very Large
350000,7330,HOUSE,HOUSE,AS_NEW,3,184.0,1,1.0,0.0,400.0,3.0,0.0,0.0,Saint-Ghislain,Hainaut,Wallonia,Large
149000,8470,HOUSE,HOUSE,TO_RENOVATE,2,73.0,0,0.0,1.0,296.0,4.0,0.0,0.0,Gistel,West Flanders,Flanders,Medium
795000,1500,HOUSE,VILLA,AS_NEW,3,286.0,1,1.0,0.0,500.0,4.0,0.0,0.0,Halle,Flemish Brabant,Flanders,Very Large
410000,1000,APARTMENT,APARTMENT,GOOD,3,125.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
235000,1070,APARTMENT,APARTMENT,AS_NEW,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,Bruxelles-Capital,Medium
240000,6790,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Aubange,Luxembourg,Wallonia,Medium
724500,9900,APARTMENT,PENTHOUSE,AS_NEW,3,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders,Flanders,Large
365000,2830,HOUSE,HOUSE,GOOD,3,155.0,0,1.0,0.0,330.0,3.0,0.0,0.0,Willebroek,Antwerp,Flanders,Large
235000,2060,APARTMENT,APARTMENT,GOOD,2,56.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Medium
590000,3000,HOUSE,HOUSE,JUST_RENOVATED,3,241.0,0,1.0,1.0,255.0,3.0,0.0,0.0,Leuven,Flemish Brabant,Flanders,Very Large
157000,4800,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,3,114.0,0,0.0,1.0,304.0,2.0,0.0,0.0,Verviers,Liège,Wallonia,Large
149000,4040,HOUSE,HOUSE,TO_BE_DONE_UP,3,140.0,0,0.0,1.0,165.0,3.0,0.0,0.0,Herstal,Liège,Wallonia,Large
349000,2243,HOUSE,HOUSE,TO_RENOVATE,3,180.0,0,1.0,0.0,474.0,4.0,0.0,0.0,Zandhoven,Antwerp,Flanders,Large
190000,4020,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Medium
345000,9050,HOUSE,HOUSE,JUST_RENOVATED,2,114.0,0,1.0,0.0,66.0,3.0,0.0,0.0,Gent,East Flanders,Flanders,Large
555000,1160,APARTMENT,APARTMENT,AS_NEW,2,91.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Auderghem,Brussels Capital,Bruxelles-Capital,Medium
249000,3870,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,3,133.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Heers,Limburg,Wallonia,Large
219900,4100,APARTMENT,APARTMENT,AS_NEW,2,141.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Seraing,Liège,Wallonia,Large
450000,8020,HOUSE,HOUSE,GOOD,3,180.0,0,0.0,0.0,407.0,3.0,0.0,0.0,Oostkamp,West Flanders,Flanders,Large
99000,1060,APARTMENT,DUPLEX,GOOD,1,60.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital,Medium
159000,8800,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,West Flanders,Flanders,Medium
275000,1080,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Large
355000,5640,HOUSE,HOUSE,AS_NEW,3,147.0,0,1.0,0.0,352.0,3.0,0.0,0.0,Mettet,Namur,Wallonia,Large
274000,2960,APARTMENT,APARTMENT,AS_NEW,3,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brecht,Antwerp,Flanders,Large
349000,9320,HOUSE,HOUSE,GOOD,3,173.0,0,0.0,1.0,437.0,3.0,0.0,0.0,Aalst,East Flanders,Flanders,Large
159900,2600,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
410000,1000,APARTMENT,APARTMENT,GOOD,3,128.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
209000,8900,APARTMENT,APARTMENT,JUST_RENOVATED,3,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ieper,West Flanders,Flanders,Large
319500,1060,APARTMENT,GROUND_FLOOR,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital,Medium
648000,2900,HOUSE,HOUSE,GOOD,3,234.0,1,1.0,1.0,596.0,4.0,0.0,0.0,Schoten,Antwerp,Flanders,Very Large
259000,8370,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Medium
395000,1083,HOUSE,HOUSE,TO_RENOVATE,3,160.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Ganshoren,Brussels Capital,Bruxelles-Capital,Large
260000,8930,HOUSE,MIXED_USE_BUILDING,GOOD,3,257.0,0,1.0,1.0,597.0,2.0,0.0,0.0,Menen,West Flanders,Flanders,Very Large
349000,2390,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,129.0,0,0.0,1.0,0.0,4.0,0.0,1.0,Malle,Antwerp,Flanders,Large
400000,1150,APARTMENT,APARTMENT,GOOD,2,106.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Large
399000,2940,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Stabroek,Antwerp,Flanders,Large
435000,3010,APARTMENT,DUPLEX,AS_NEW,4,143.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Leuven,Flemish Brabant,Flanders,Large
270000,8470,HOUSE,HOUSE,TO_BE_DONE_UP,4,174.0,0,0.0,1.0,656.0,3.0,0.0,0.0,Gistel,West Flanders,Flanders,Large
339000,8200,HOUSE,HOUSE,GOOD,3,152.0,0,1.0,0.0,60.0,2.0,0.0,0.0,Brugge,West Flanders,Flanders,Large
173000,1300,APARTMENT,PENTHOUSE,GOOD,1,58.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Wavre,Walloon Brabant,Wallonia,Medium
266500,9100,APARTMENT,APARTMENT,GOOD,1,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Sint-Niklaas,East Flanders,Flanders,Medium
268000,2830,APARTMENT,APARTMENT,GOOD,1,74.0,1,1.0,1.0,0.0,4.0,0.0,1.0,Willebroek,Antwerp,Flanders,Medium
165000,9500,HOUSE,HOUSE,JUST_RENOVATED,2,85.0,0,0.0,0.0,30.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders,Medium
195000,8400,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,West Flanders,Flanders,Medium
395000,7190,HOUSE,HOUSE,GOOD,4,250.0,1,1.0,1.0,280.0,2.0,0.0,0.0,Écaussinnes,Hainaut,Wallonia,Very Large
365000,1703,APARTMENT,DUPLEX,GOOD,3,107.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Dilbeek,Flemish Brabant,Flanders,Large
275000,4400,HOUSE,HOUSE,GOOD,3,120.0,0,1.0,1.0,340.0,3.0,0.0,0.0,Flémalle,Liège,Wallonia,Large
399000,9500,HOUSE,HOUSE,AS_NEW,3,230.0,1,1.0,1.0,472.0,3.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders,Very Large
545000,1060,APARTMENT,DUPLEX,GOOD,3,185.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital,Large
229900,9000,HOUSE,HOUSE,TO_RENOVATE,3,210.0,0,0.0,0.0,62.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Very Large
185000,5070,HOUSE,HOUSE,GOOD,2,177.0,0,1.0,0.0,200.0,2.0,0.0,0.0,Fosses-la-Ville,Namur,Wallonia,Large
115000,8790,APARTMENT,FLAT_STUDIO,JUST_RENOVATED,1,37.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Waregem,West Flanders,Flanders,Small
69000,7110,HOUSE,HOUSE,TO_RENOVATE,3,113.0,0,0.0,0.0,135.0,2.0,0.0,0.0,La Louvière,Hainaut,Wallonia,Large
225000,1120,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Medium
550000,1150,APARTMENT,SERVICE_FLAT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Medium
571104,9500,HOUSE,HOUSE,GOOD,3,213.0,1,0.0,0.0,459.0,3.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders,Very Large
210000,1083,APARTMENT,APARTMENT,GOOD,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,Bruxelles-Capital,Medium
87000,8420,APARTMENT,GROUND_FLOOR,AS_NEW,1,32.0,0,0.0,0.0,0.0,2.0,0.0,0.0,De Haan,West Flanders,Flanders,Small
259000,2170,APARTMENT,APARTMENT,GOOD,2,82.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
199500,8400,HOUSE,HOUSE,TO_BE_DONE_UP,3,180.0,0,0.0,0.0,177.0,2.0,0.0,0.0,Oostende,West Flanders,Flanders,Large
240000,8531,HOUSE,HOUSE,GOOD,2,171.0,0,1.0,0.0,287.0,4.0,0.0,0.0,Harelbeke,West Flanders,Flanders,Large
353000,1770,APARTMENT,APARTMENT,GOOD,2,91.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Liedekerke,Flemish Brabant,Flanders,Medium
530000,2650,APARTMENT,APARTMENT,GOOD,3,169.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp,Flanders,Large
275000,1190,APARTMENT,APARTMENT,AS_NEW,1,72.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Medium
349000,4000,HOUSE,HOUSE,GOOD,2,151.0,0,1.0,1.0,590.0,4.0,0.0,0.0,Liège,Liège,Wallonia,Large
260000,8660,APARTMENT,APARTMENT,GOOD,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Panne,West Flanders,Flanders,Medium
325000,3740,APARTMENT,APARTMENT,GOOD,2,89.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Bilzen,Limburg,Wallonia,Medium
269000,2820,HOUSE,HOUSE,GOOD,3,209.0,0,1.0,0.0,333.0,3.0,0.0,0.0,Bonheiden,Antwerp,Flanders,Very Large
219000,2018,APARTMENT,GROUND_FLOOR,AS_NEW,1,52.0,0,0.0,1.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Medium
385000,8370,APARTMENT,APARTMENT,AS_NEW,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Large
430000,9160,HOUSE,BUNGALOW,GOOD,3,175.0,0,1.0,0.0,623.0,4.0,0.0,0.0,Lokeren,East Flanders,Flanders,Large
550000,1060,APARTMENT,APARTMENT,GOOD,2,130.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital,Large
359000,3800,APARTMENT,APARTMENT,GOOD,2,99.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Sint-Truiden,Limburg,Wallonia,Medium
364000,1140,APARTMENT,APARTMENT,AS_NEW,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital,Bruxelles-Capital,Medium
249000,2300,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Turnhout,Antwerp,Flanders,Large
219000,8830,HOUSE,HOUSE,TO_BE_DONE_UP,4,142.0,0,1.0,0.0,268.0,3.0,0.0,0.0,Hooglede,West Flanders,Flanders,Large
189000,2100,APARTMENT,APARTMENT,GOOD,3,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
325000,9500,HOUSE,HOUSE,JUST_RENOVATED,3,237.0,1,1.0,0.0,464.0,3.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders,Very Large
327000,8400,HOUSE,HOUSE,AS_NEW,2,79.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Oostende,West Flanders,Flanders,Medium
435379,9820,APARTMENT,APARTMENT,AS_NEW,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merelbeke,East Flanders,Flanders,Large
875000,9000,APARTMENT,APARTMENT,AS_NEW,2,128.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Gent,East Flanders,Flanders,Large
675000,1970,HOUSE,HOUSE,AS_NEW,3,150.0,0,1.0,1.0,175.0,2.0,0.0,0.0,Wezembeek-Oppem,Flemish Brabant,Flanders,Large
367500,8800,APARTMENT,APARTMENT,GOOD,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,West Flanders,Flanders,Large
279000,8420,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,De Haan,West Flanders,Flanders,Medium
165000,9690,APARTMENT,LOFT,TO_RENOVATE,3,244.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Kluisbergen,East Flanders,Flanders,Very Large
395000,1000,APARTMENT,APARTMENT,AS_NEW,2,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
399000,1040,APARTMENT,APARTMENT,TO_RESTORE,2,136.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Large
860000,9000,APARTMENT,APARTMENT,GOOD,2,124.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Large
160000,6180,HOUSE,HOUSE,TO_BE_DONE_UP,2,125.0,0,0.0,1.0,371.0,3.0,0.0,0.0,Courcelles,Hainaut,Wallonia,Large
262000,7812,HOUSE,HOUSE,TO_RESTORE,3,133.0,0,1.0,0.0,363.0,4.0,0.0,0.0,Ath,Hainaut,Wallonia,Large
252000,2500,APARTMENT,APARTMENT,GOOD,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Lier,Antwerp,Flanders,Medium
249000,2830,HOUSE,HOUSE,TO_RENOVATE,3,154.0,0,0.0,0.0,239.0,2.0,0.0,0.0,Willebroek,Antwerp,Flanders,Large
650000,1200,HOUSE,MIXED_USE_BUILDING,GOOD,2,160.0,1,0.0,0.0,54.0,2.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Large
273900,2360,APARTMENT,APARTMENT,GOOD,1,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oud-Turnhout,Antwerp,Flanders,Medium
229000,2100,APARTMENT,APARTMENT,GOOD,2,106.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Large
499000,2300,APARTMENT,PENTHOUSE,AS_NEW,3,210.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Turnhout,Antwerp,Flanders,Very Large
317500,1730,APARTMENT,GROUND_FLOOR,AS_NEW,2,89.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Asse,Flemish Brabant,Flanders,Medium
249000,2600,APARTMENT,APARTMENT,TO_RENOVATE,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
260250,9300,APARTMENT,APARTMENT,GOOD,3,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Aalst,East Flanders,Flanders,Large
475000,2300,APARTMENT,LOFT,AS_NEW,3,179.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Turnhout,Antwerp,Flanders,Large
299000,9032,HOUSE,HOUSE,TO_BE_DONE_UP,3,145.0,0,0.0,0.0,69.0,3.0,0.0,0.0,Gent,East Flanders,Flanders,Large
689000,8000,APARTMENT,APARTMENT,GOOD,3,176.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Brugge,West Flanders,Flanders,Large
435000,1090,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,147.0,0,1.0,1.0,93.0,2.0,0.0,0.0,Jette,Brussels Capital,Bruxelles-Capital,Large
389000,9050,HOUSE,HOUSE,GOOD,3,119.0,1,1.0,0.0,150.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Large
265000,4000,APARTMENT,APARTMENT,GOOD,2,84.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Medium
192000,1080,APARTMENT,LOFT,GOOD,1,99.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
350000,1020,APARTMENT,APARTMENT,AS_NEW,2,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Medium
419368,9052,APARTMENT,APARTMENT,GOOD,2,99.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
